Position,Track Name,Artist,date,region,spotify_id
29,Just the Two of Us (feat. Bill Withers),"Grover Washington, Jr.",2020-11-23,us,1ko2lVN0vKGUl9zrU0qSlT
30,Astronomia (Never Go Home),Tony Igy,2020-11-23,us,5WYB4aZkflwjAApBoDCYkz
31,Under My Skin,Nate Smith,2020-11-23,us,7G6eOSluX80fOpWD1ERuyF
32,SO DONE,The Kid LAROI,2020-11-23,us,3qgPpwtuRu5oP8EtFSj8HE
33,Trap Anthem,MC Virgins,2020-11-23,us,0CJgUQ8UemK2htS73Ye5U8
34,Deep End,Fousheé,2020-11-23,us,6HlE9t71z9DjGi7KqSyEpA
35,Cigarette Ahegao,Penelope Scott,2020-11-23,us,6UYJYgY8VRo6mKrhgTe1CF
36,Starting Over,Chris Stapleton,2020-11-23,us,3K07bGe8iljQ3mOKArHLDo
37,Producer Man,Lyn Lapid,2020-11-23,us,5BArc3UpONi77FMkNT4LYU
38,Dirt Road,Kidd G,2020-11-23,us,3azaE9S4YBYOuKmZu2TZrV
39,Fairytale of New York (feat. Kirsty MacColl),The Pogues,2020-11-23,us,3VTNVsTTu05dmTsVFrmGpK
40,MORE,K/DA,2020-11-23,us,6juLaduD4STCUDWT0AYun4
41,Never the 1,ROSIE,2020-11-23,us,6xyOZrXp6UGOFa30jewqIV
42,HIT EM WHERE IT HURTS,PawPaw Rod,2020-11-23,us,63e35wfL6GMUp0boIvNBhw
43,Jealous,Eyedress,2020-11-23,us,5KbTBSGUvgDg75gIVhUaAW
44,LEFT RIGHT,Bktherula,2020-11-23,us,6hO0b9LAggdysS9RIn8VxH
45,Fire for You,Cannons,2020-11-23,us,4o0LyB69tylqDG6eTGhmig
46,Blue Hour,TOMORROW X TOGETHER,2020-11-23,us,0JQHGu03YJikcND4SENdiW
47,Achilles Come Down,Gang of Youths,2020-11-23,us,22TntnVO3lQNDR5nsvxGRs
48,Forever After All,Luke Combs,2020-11-23,us,6IBcOGPsniK3Pso1wHIhew
49,夜に駆ける,YOASOBI,2020-11-23,us,3dPtXHP0oXQ4HCWHsOA9js
50,Turning Page,Sleeping At Last,2020-11-23,us,2kfGoV9a5dbSKCNmUWH2ZF
1,Home,Edith Whiskers,2020-11-24,us,18V1UiYRvWYwn01CRDbbuR
2,DRUGS,Tai Verdes,2020-11-24,us,0ooz46SAYMJsdOPnwW4nKK
3,Gdzie jest biały węgorz ? (Zejście),Cypis,2020-11-24,us,4fNbS43X6yt4iWxLgRqwKa
4,Touch You,遠野高志,2020-11-24,us,6qWEpnyU43Bcrx3vfbGuVm
5,Oh No,Kreepa,2020-11-24,us,4qBMiRsJjtm1WR4KyAQqrX
6,Quicksand,Morray,2020-11-24,us,33HO2V42Tc6xE0SbCg6vBj
7,Adderall (Corvette Corvette),Popp Hunna,2020-11-24,us,3aAmQOxRPeKDL0HMWFA5qn
8,Dancing in My Room,347aidan,2020-11-24,us,6Pgmqg15yVexuOgtzuxwoX
9,Rät,Penelope Scott,2020-11-24,us,25z6kpmIwkCUqk2IORrJ5v
10,Whoopty,CJ,2020-11-24,us,5vGLcdRuSbUhD8ScwsGSdA
11,Line Without a Hook,Ricky Montgomery,2020-11-24,us,5jvgec3P4jyoZUPTy2pWDR
12,Die Very Rough,Mario Judah,2020-11-24,us,3brXaWuPsVScvYQKUh3Ijc
13,Jenny,Studio Killers,2020-11-24,us,7lgA34nFXxjqQgyLkPUcLv
14,E-GIRLS ARE RUINING MY LIFE!,CORPSE,2020-11-24,us,7bCfHiRcfUjG0YVVNUL7Ve
15,Dakiti,Bad Bunny,2020-11-24,us,47EiUVwUp4C9fGccaPuUCS
16,ICE (feat. MORGENSHTERN),MORGENSHTERN,2020-11-24,us,2E5NGLtMqDmeijWcntP8Ca
17,Mayonaka no Door / Stay With Me,Miki Matsubara,2020-11-24,us,2BHj31ufdEqVK5CkYDp9mA
18,Candy,Robbie Williams,2020-11-24,us,5NlFXQ0si6U87gXs6hq81B
19,Goosebumps,HVME,2020-11-24,us,20McUFi8KCIVdNDLrkTDuZ
20,Deep End - SIDEPIECE Remix,John Summit,2020-11-24,us,5WNa0eaGNwQ1ZXTHVlULpd
21,34+35,Ariana Grande,2020-11-24,us,6Im9k8u9iIzKMrmV7BWtlF
22,pov,Ariana Grande,2020-11-24,us,3UoULw70kMsiVXxW0L3A33
23,Love Me Later,Natasha Mosley,2020-11-24,us,2XcXeVg89HLC4n4GO1hai6
24,Paradise (feat. Dermot Kennedy),MEDUZA,2020-11-24,us,6ft4hAq6yde8jPZY2i5zLr
25,THICK (feat. Megan Thee Stallion) - Remix,DJ Chose,2020-11-24,us,52ySvuxscDGsXUVsci1Kpa
26,No Eres La Oficial,David Santos,2020-11-24,us,7LYWPZL216dyiN02mjefro
27,moment,lildeath,2020-11-24,us,2JKIYl8KaAMzOR1dIzEO5f
28,Under My Skin,Nate Smith,2020-11-24,us,7G6eOSluX80fOpWD1ERuyF
29,Astronaut In The Ocean,Masked Wolf,2020-11-24,us,0jdso14vaFnpRazMLEZovF
30,Just the Two of Us (feat. Bill Withers),"Grover Washington, Jr.",2020-11-24,us,1ko2lVN0vKGUl9zrU0qSlT
31,Astronomia (Never Go Home),Tony Igy,2020-11-24,us,5WYB4aZkflwjAApBoDCYkz
32,Trap Anthem,MC Virgins,2020-11-24,us,0CJgUQ8UemK2htS73Ye5U8
33,Don't Worry (Clappers),Slimelife Shawty,2020-11-24,us,5LRKPn8fgSZT5e4YHDWng3
34,SO DONE,The Kid LAROI,2020-11-24,us,3qgPpwtuRu5oP8EtFSj8HE
35,Fairytale of New York (feat. Kirsty MacColl),The Pogues,2020-11-24,us,3VTNVsTTu05dmTsVFrmGpK
36,Cigarette Ahegao,Penelope Scott,2020-11-24,us,6UYJYgY8VRo6mKrhgTe1CF
37,Deep End,Fousheé,2020-11-24,us,6HlE9t71z9DjGi7KqSyEpA
38,Jealous,Eyedress,2020-11-24,us,5KbTBSGUvgDg75gIVhUaAW
39,MORE,K/DA,2020-11-24,us,6juLaduD4STCUDWT0AYun4
40,Dirt Road,Kidd G,2020-11-24,us,3azaE9S4YBYOuKmZu2TZrV
41,HIT EM WHERE IT HURTS,PawPaw Rod,2020-11-24,us,63e35wfL6GMUp0boIvNBhw
42,Achilles Come Down,Gang of Youths,2020-11-24,us,22TntnVO3lQNDR5nsvxGRs
43,LEFT RIGHT,Bktherula,2020-11-24,us,6hO0b9LAggdysS9RIn8VxH
44,Never the 1,ROSIE,2020-11-24,us,6xyOZrXp6UGOFa30jewqIV
45,Fire for You,Cannons,2020-11-24,us,4o0LyB69tylqDG6eTGhmig
46,Forever After All,Luke Combs,2020-11-24,us,6IBcOGPsniK3Pso1wHIhew
47,Starting Over,Chris Stapleton,2020-11-24,us,3K07bGe8iljQ3mOKArHLDo
48,BOO!,Championxiii,2020-11-24,us,1eDyjPYw65g3wvQ7xJLF5c
49,夜に駆ける,YOASOBI,2020-11-24,us,3dPtXHP0oXQ4HCWHsOA9js
50,Blue Hour,TOMORROW X TOGETHER,2020-11-24,us,0JQHGu03YJikcND4SENdiW
1,Home,Edith Whiskers,2020-11-25,us,18V1UiYRvWYwn01CRDbbuR
2,Gdzie jest biały węgorz ? (Zejście),Cypis,2020-11-25,us,4fNbS43X6yt4iWxLgRqwKa
3,DRUGS,Tai Verdes,2020-11-25,us,0ooz46SAYMJsdOPnwW4nKK
4,Touch You,遠野高志,2020-11-25,us,6qWEpnyU43Bcrx3vfbGuVm
5,Oh No,Kreepa,2020-11-25,us,4qBMiRsJjtm1WR4KyAQqrX
6,Quicksand,Morray,2020-11-25,us,33HO2V42Tc6xE0SbCg6vBj
7,Adderall (Corvette Corvette),Popp Hunna,2020-11-25,us,3aAmQOxRPeKDL0HMWFA5qn
8,Dancing in My Room,347aidan,2020-11-25,us,6Pgmqg15yVexuOgtzuxwoX
9,Rät,Penelope Scott,2020-11-25,us,25z6kpmIwkCUqk2IORrJ5v
10,Whoopty,CJ,2020-11-25,us,5vGLcdRuSbUhD8ScwsGSdA
11,Jenny,Studio Killers,2020-11-25,us,7lgA34nFXxjqQgyLkPUcLv
12,Line Without a Hook,Ricky Montgomery,2020-11-25,us,5jvgec3P4jyoZUPTy2pWDR
13,Die Very Rough,Mario Judah,2020-11-25,us,3brXaWuPsVScvYQKUh3Ijc
14,E-GIRLS ARE RUINING MY LIFE!,CORPSE,2020-11-25,us,7bCfHiRcfUjG0YVVNUL7Ve
15,Dakiti,Bad Bunny,2020-11-25,us,47EiUVwUp4C9fGccaPuUCS
16,ICE (feat. MORGENSHTERN),MORGENSHTERN,2020-11-25,us,2E5NGLtMqDmeijWcntP8Ca
17,Mayonaka no Door / Stay With Me,Miki Matsubara,2020-11-25,us,2BHj31ufdEqVK5CkYDp9mA
18,Goosebumps,HVME,2020-11-25,us,20McUFi8KCIVdNDLrkTDuZ
19,Candy,Robbie Williams,2020-11-25,us,5NlFXQ0si6U87gXs6hq81B
20,Deep End - SIDEPIECE Remix,John Summit,2020-11-25,us,5WNa0eaGNwQ1ZXTHVlULpd
21,34+35,Ariana Grande,2020-11-25,us,6Im9k8u9iIzKMrmV7BWtlF
22,pov,Ariana Grande,2020-11-25,us,3UoULw70kMsiVXxW0L3A33
23,Love Me Later,Natasha Mosley,2020-11-25,us,2XcXeVg89HLC4n4GO1hai6
24,Paradise (feat. Dermot Kennedy),MEDUZA,2020-11-25,us,6ft4hAq6yde8jPZY2i5zLr
25,Under My Skin,Nate Smith,2020-11-25,us,7G6eOSluX80fOpWD1ERuyF
26,Astronomia (Never Go Home),Tony Igy,2020-11-25,us,5WYB4aZkflwjAApBoDCYkz
27,THICK (feat. Megan Thee Stallion) - Remix,DJ Chose,2020-11-25,us,52ySvuxscDGsXUVsci1Kpa
28,moment,lildeath,2020-11-25,us,2JKIYl8KaAMzOR1dIzEO5f
29,No Eres La Oficial,David Santos,2020-11-25,us,7LYWPZL216dyiN02mjefro
30,Astronaut In The Ocean,Masked Wolf,2020-11-25,us,0jdso14vaFnpRazMLEZovF
31,Just the Two of Us (feat. Bill Withers),"Grover Washington, Jr.",2020-11-25,us,1ko2lVN0vKGUl9zrU0qSlT
32,Trap Anthem,MC Virgins,2020-11-25,us,0CJgUQ8UemK2htS73Ye5U8
33,Fairytale of New York (feat. Kirsty MacColl),The Pogues,2020-11-25,us,3VTNVsTTu05dmTsVFrmGpK
34,SO DONE,The Kid LAROI,2020-11-25,us,3qgPpwtuRu5oP8EtFSj8HE
35,Don't Worry (Clappers),Slimelife Shawty,2020-11-25,us,5LRKPn8fgSZT5e4YHDWng3
36,Cigarette Ahegao,Penelope Scott,2020-11-25,us,6UYJYgY8VRo6mKrhgTe1CF
37,Deep End,Fousheé,2020-11-25,us,6HlE9t71z9DjGi7KqSyEpA
38,HIT EM WHERE IT HURTS,PawPaw Rod,2020-11-25,us,63e35wfL6GMUp0boIvNBhw
39,Achilles Come Down,Gang of Youths,2020-11-25,us,22TntnVO3lQNDR5nsvxGRs
40,Jealous,Eyedress,2020-11-25,us,5KbTBSGUvgDg75gIVhUaAW
41,Dirt Road,Kidd G,2020-11-25,us,3azaE9S4YBYOuKmZu2TZrV
42,BOO!,Championxiii,2020-11-25,us,1eDyjPYw65g3wvQ7xJLF5c
43,MORE,K/DA,2020-11-25,us,6juLaduD4STCUDWT0AYun4
44,Never the 1,ROSIE,2020-11-25,us,6xyOZrXp6UGOFa30jewqIV
45,Fire for You,Cannons,2020-11-25,us,4o0LyB69tylqDG6eTGhmig
46,LEFT RIGHT,Bktherula,2020-11-25,us,6hO0b9LAggdysS9RIn8VxH
47,Forever After All,Luke Combs,2020-11-25,us,6IBcOGPsniK3Pso1wHIhew
48,夜に駆ける,YOASOBI,2020-11-25,us,3dPtXHP0oXQ4HCWHsOA9js
49,Blue Hour,TOMORROW X TOGETHER,2020-11-25,us,0JQHGu03YJikcND4SENdiW
50,Back (feat. Yo Gotti),Jeezy,2020-11-25,us,5OtK4qowbxqNC2dueZR3ju
1,Home,Edith Whiskers,2020-11-26,us,18V1UiYRvWYwn01CRDbbuR
2,Gdzie jest biały węgorz ? (Zejście),Cypis,2020-11-26,us,4fNbS43X6yt4iWxLgRqwKa
3,Touch You,遠野高志,2020-11-26,us,6qWEpnyU43Bcrx3vfbGuVm
4,Oh No,Kreepa,2020-11-26,us,4qBMiRsJjtm1WR4KyAQqrX
5,DRUGS,Tai Verdes,2020-11-26,us,0ooz46SAYMJsdOPnwW4nKK
6,Adderall (Corvette Corvette),Popp Hunna,2020-11-26,us,3aAmQOxRPeKDL0HMWFA5qn
7,Quicksand,Morray,2020-11-26,us,33HO2V42Tc6xE0SbCg6vBj
8,Jenny,Studio Killers,2020-11-26,us,7lgA34nFXxjqQgyLkPUcLv
9,Whoopty,CJ,2020-11-26,us,5vGLcdRuSbUhD8ScwsGSdA
10,Dancing in My Room,347aidan,2020-11-26,us,6Pgmqg15yVexuOgtzuxwoX
11,Rät,Penelope Scott,2020-11-26,us,25z6kpmIwkCUqk2IORrJ5v
12,Die Very Rough,Mario Judah,2020-11-26,us,3brXaWuPsVScvYQKUh3Ijc
13,Line Without a Hook,Ricky Montgomery,2020-11-26,us,5jvgec3P4jyoZUPTy2pWDR
14,The Thanksgiving Song,Adam Sandler,2020-11-26,us,10zEjN1uWiYKSLo01BGlJx
15,E-GIRLS ARE RUINING MY LIFE!,CORPSE,2020-11-26,us,7bCfHiRcfUjG0YVVNUL7Ve
16,Dakiti,Bad Bunny,2020-11-26,us,47EiUVwUp4C9fGccaPuUCS
17,Alice's Restaurant Massacree,Arlo Guthrie,2020-11-26,us,4OjKHySJHstsImlUW3qfml
18,Mayonaka no Door / Stay With Me,Miki Matsubara,2020-11-26,us,2BHj31ufdEqVK5CkYDp9mA
19,ICE (feat. MORGENSHTERN),MORGENSHTERN,2020-11-26,us,2E5NGLtMqDmeijWcntP8Ca
20,Goosebumps,HVME,2020-11-26,us,20McUFi8KCIVdNDLrkTDuZ
21,Deep End - SIDEPIECE Remix,John Summit,2020-11-26,us,5WNa0eaGNwQ1ZXTHVlULpd
22,Candy,Robbie Williams,2020-11-26,us,5NlFXQ0si6U87gXs6hq81B
23,34+35,Ariana Grande,2020-11-26,us,6Im9k8u9iIzKMrmV7BWtlF
24,pov,Ariana Grande,2020-11-26,us,3UoULw70kMsiVXxW0L3A33
25,Under My Skin,Nate Smith,2020-11-26,us,7G6eOSluX80fOpWD1ERuyF
26,Astronomia (Never Go Home),Tony Igy,2020-11-26,us,5WYB4aZkflwjAApBoDCYkz
27,Paradise (feat. Dermot Kennedy),MEDUZA,2020-11-26,us,6ft4hAq6yde8jPZY2i5zLr
28,Just the Two of Us (feat. Bill Withers),"Grover Washington, Jr.",2020-11-26,us,1ko2lVN0vKGUl9zrU0qSlT
29,Love Me Later,Natasha Mosley,2020-11-26,us,2XcXeVg89HLC4n4GO1hai6
30,THICK (feat. Megan Thee Stallion) - Remix,DJ Chose,2020-11-26,us,52ySvuxscDGsXUVsci1Kpa
31,moment,lildeath,2020-11-26,us,2JKIYl8KaAMzOR1dIzEO5f
32,Trap Anthem,MC Virgins,2020-11-26,us,0CJgUQ8UemK2htS73Ye5U8
33,Fairytale of New York (feat. Kirsty MacColl),The Pogues,2020-11-26,us,3VTNVsTTu05dmTsVFrmGpK
34,No Eres La Oficial,David Santos,2020-11-26,us,7LYWPZL216dyiN02mjefro
35,Astronaut In The Ocean,Masked Wolf,2020-11-26,us,0jdso14vaFnpRazMLEZovF
36,Dirt Road,Kidd G,2020-11-26,us,3azaE9S4YBYOuKmZu2TZrV
37,SO DONE,The Kid LAROI,2020-11-26,us,3qgPpwtuRu5oP8EtFSj8HE
38,Cigarette Ahegao,Penelope Scott,2020-11-26,us,6UYJYgY8VRo6mKrhgTe1CF
39,Don't Worry (Clappers),Slimelife Shawty,2020-11-26,us,5LRKPn8fgSZT5e4YHDWng3
40,Achilles Come Down,Gang of Youths,2020-11-26,us,22TntnVO3lQNDR5nsvxGRs
41,HIT EM WHERE IT HURTS,PawPaw Rod,2020-11-26,us,63e35wfL6GMUp0boIvNBhw
42,Jealous,Eyedress,2020-11-26,us,5KbTBSGUvgDg75gIVhUaAW
43,Deep End,Fousheé,2020-11-26,us,6HlE9t71z9DjGi7KqSyEpA
44,BOO!,Championxiii,2020-11-26,us,1eDyjPYw65g3wvQ7xJLF5c
45,Fire for You,Cannons,2020-11-26,us,4o0LyB69tylqDG6eTGhmig
46,Forever After All,Luke Combs,2020-11-26,us,6IBcOGPsniK3Pso1wHIhew
47,夜に駆ける,YOASOBI,2020-11-26,us,3dPtXHP0oXQ4HCWHsOA9js
48,Never the 1,ROSIE,2020-11-26,us,6xyOZrXp6UGOFa30jewqIV
49,LEFT RIGHT,Bktherula,2020-11-26,us,6hO0b9LAggdysS9RIn8VxH
50,MORE,K/DA,2020-11-26,us,6juLaduD4STCUDWT0AYun4
1,Home,Edith Whiskers,2020-11-27,us,18V1UiYRvWYwn01CRDbbuR
2,Gdzie jest biały węgorz ? (Zejście),Cypis,2020-11-27,us,4fNbS43X6yt4iWxLgRqwKa
3,Touch You,遠野高志,2020-11-27,us,6qWEpnyU43Bcrx3vfbGuVm
4,Jenny,Studio Killers,2020-11-27,us,7lgA34nFXxjqQgyLkPUcLv
5,Oh No,Kreepa,2020-11-27,us,4qBMiRsJjtm1WR4KyAQqrX
6,Adderall (Corvette Corvette),Popp Hunna,2020-11-27,us,3aAmQOxRPeKDL0HMWFA5qn
7,DRUGS,Tai Verdes,2020-11-27,us,0ooz46SAYMJsdOPnwW4nKK
8,Quicksand,Morray,2020-11-27,us,33HO2V42Tc6xE0SbCg6vBj
9,Whoopty,CJ,2020-11-27,us,5vGLcdRuSbUhD8ScwsGSdA
10,Dancing in My Room,347aidan,2020-11-27,us,6Pgmqg15yVexuOgtzuxwoX
11,Rät,Penelope Scott,2020-11-27,us,25z6kpmIwkCUqk2IORrJ5v
12,Line Without a Hook,Ricky Montgomery,2020-11-27,us,5jvgec3P4jyoZUPTy2pWDR
13,Die Very Rough,Mario Judah,2020-11-27,us,3brXaWuPsVScvYQKUh3Ijc
14,The Thanksgiving Song,Adam Sandler,2020-11-27,us,10zEjN1uWiYKSLo01BGlJx
15,Alice's Restaurant Massacree,Arlo Guthrie,2020-11-27,us,4OjKHySJHstsImlUW3qfml
16,E-GIRLS ARE RUINING MY LIFE!,CORPSE,2020-11-27,us,7bCfHiRcfUjG0YVVNUL7Ve
17,DÁKITI,Bad Bunny,2020-11-27,us,4MzXwWMhyBbmu6hOcLVD49
18,mr. nice guy,Kayden,2020-11-27,us,7hAJdc1P2u9q8G6ucKlZD0
19,Mayonaka no Door / Stay With Me,Miki Matsubara,2020-11-27,us,2BHj31ufdEqVK5CkYDp9mA
20,Goosebumps,HVME,2020-11-27,us,20McUFi8KCIVdNDLrkTDuZ
21,ICE (feat. MORGENSHTERN),MORGENSHTERN,2020-11-27,us,2E5NGLtMqDmeijWcntP8Ca
22,Deep End - SIDEPIECE Remix,John Summit,2020-11-27,us,5WNa0eaGNwQ1ZXTHVlULpd
23,Candy,Robbie Williams,2020-11-27,us,5NlFXQ0si6U87gXs6hq81B
24,34+35,Ariana Grande,2020-11-27,us,6Im9k8u9iIzKMrmV7BWtlF
25,Under My Skin,Nate Smith,2020-11-27,us,7G6eOSluX80fOpWD1ERuyF
26,Fairytale of New York (feat. Kirsty MacColl),The Pogues,2020-11-27,us,3VTNVsTTu05dmTsVFrmGpK
27,pov,Ariana Grande,2020-11-27,us,3UoULw70kMsiVXxW0L3A33
28,Just the Two of Us (feat. Bill Withers),"Grover Washington, Jr.",2020-11-27,us,1ko2lVN0vKGUl9zrU0qSlT
29,Astronomia (Never Go Home),Tony Igy,2020-11-27,us,5WYB4aZkflwjAApBoDCYkz
30,Paradise (feat. Dermot Kennedy),MEDUZA,2020-11-27,us,6ft4hAq6yde8jPZY2i5zLr
31,Love Me Later,Natasha Mosley,2020-11-27,us,2XcXeVg89HLC4n4GO1hai6
32,moment,lildeath,2020-11-27,us,2JKIYl8KaAMzOR1dIzEO5f
33,THICK (feat. Megan Thee Stallion) - Remix,DJ Chose,2020-11-27,us,52ySvuxscDGsXUVsci1Kpa
34,Dirt Road,Kidd G,2020-11-27,us,3azaE9S4YBYOuKmZu2TZrV
35,Astronaut In The Ocean,Masked Wolf,2020-11-27,us,0jdso14vaFnpRazMLEZovF
36,No Eres La Oficial,David Santos,2020-11-27,us,7LYWPZL216dyiN02mjefro
37,Trap Anthem,MC Virgins,2020-11-27,us,0CJgUQ8UemK2htS73Ye5U8
38,Cigarette Ahegao,Penelope Scott,2020-11-27,us,6UYJYgY8VRo6mKrhgTe1CF
39,SO DONE,The Kid LAROI,2020-11-27,us,3qgPpwtuRu5oP8EtFSj8HE
40,HIT EM WHERE IT HURTS,PawPaw Rod,2020-11-27,us,63e35wfL6GMUp0boIvNBhw
41,Don't Worry (Clappers),Slimelife Shawty,2020-11-27,us,5LRKPn8fgSZT5e4YHDWng3
42,Deep End,Fousheé,2020-11-27,us,6HlE9t71z9DjGi7KqSyEpA
43,Jealous,Eyedress,2020-11-27,us,5KbTBSGUvgDg75gIVhUaAW
44,Achilles Come Down,Gang of Youths,2020-11-27,us,22TntnVO3lQNDR5nsvxGRs
45,BOO!,Championxiii,2020-11-27,us,1eDyjPYw65g3wvQ7xJLF5c
46,Fire for You,Cannons,2020-11-27,us,4o0LyB69tylqDG6eTGhmig
47,Forever After All,Luke Combs,2020-11-27,us,6IBcOGPsniK3Pso1wHIhew
48,Lose You,Jordan Davis,2020-11-27,us,0vK1vDEvEMvSpFEKW62Qub
49,LEFT RIGHT,Bktherula,2020-11-27,us,6hO0b9LAggdysS9RIn8VxH
50,夜に駆ける,YOASOBI,2020-11-27,us,3dPtXHP0oXQ4HCWHsOA9js
1,Home,Edith Whiskers,2020-11-28,us,18V1UiYRvWYwn01CRDbbuR
2,Space Girl,Frances Forever,2020-11-28,us,5tfZ1uYrArdbDqiZ7z1aCE
3,Jenny,Studio Killers,2020-11-28,us,7lgA34nFXxjqQgyLkPUcLv
4,Gdzie jest biały węgorz ? (Zejście),Cypis,2020-11-28,us,4fNbS43X6yt4iWxLgRqwKa
5,Touch You,遠野高志,2020-11-28,us,6qWEpnyU43Bcrx3vfbGuVm
6,Adderall (Corvette Corvette),Popp Hunna,2020-11-28,us,3aAmQOxRPeKDL0HMWFA5qn
7,Oh No,Kreepa,2020-11-28,us,4qBMiRsJjtm1WR4KyAQqrX
8,Quicksand,Morray,2020-11-28,us,33HO2V42Tc6xE0SbCg6vBj
9,DRUGS,Tai Verdes,2020-11-28,us,0ooz46SAYMJsdOPnwW4nKK
10,Whoopty,CJ,2020-11-28,us,5vGLcdRuSbUhD8ScwsGSdA
11,Rät,Penelope Scott,2020-11-28,us,25z6kpmIwkCUqk2IORrJ5v
12,Dancing in My Room,347aidan,2020-11-28,us,6Pgmqg15yVexuOgtzuxwoX
13,The Thanksgiving Song,Adam Sandler,2020-11-28,us,10zEjN1uWiYKSLo01BGlJx
14,Line Without a Hook,Ricky Montgomery,2020-11-28,us,5jvgec3P4jyoZUPTy2pWDR
15,Die Very Rough,Mario Judah,2020-11-28,us,3brXaWuPsVScvYQKUh3Ijc
16,Alice's Restaurant Massacree,Arlo Guthrie,2020-11-28,us,4OjKHySJHstsImlUW3qfml
17,E-GIRLS ARE RUINING MY LIFE!,CORPSE,2020-11-28,us,7bCfHiRcfUjG0YVVNUL7Ve
18,DÁKITI,Bad Bunny,2020-11-28,us,4MzXwWMhyBbmu6hOcLVD49
19,mr. nice guy,Kayden,2020-11-28,us,7hAJdc1P2u9q8G6ucKlZD0
20,Mayonaka no Door / Stay With Me,Miki Matsubara,2020-11-28,us,2BHj31ufdEqVK5CkYDp9mA
21,Goosebumps,HVME,2020-11-28,us,20McUFi8KCIVdNDLrkTDuZ
22,Fairytale of New York (feat. Kirsty MacColl),The Pogues,2020-11-28,us,3VTNVsTTu05dmTsVFrmGpK
23,34+35,Ariana Grande,2020-11-28,us,6Im9k8u9iIzKMrmV7BWtlF
24,ICE (feat. MORGENSHTERN),MORGENSHTERN,2020-11-28,us,2E5NGLtMqDmeijWcntP8Ca
25,Deep End - SIDEPIECE Remix,John Summit,2020-11-28,us,5WNa0eaGNwQ1ZXTHVlULpd
26,Candy,Robbie Williams,2020-11-28,us,5NlFXQ0si6U87gXs6hq81B
27,Under My Skin,Nate Smith,2020-11-28,us,7G6eOSluX80fOpWD1ERuyF
28,Just the Two of Us (feat. Bill Withers),"Grover Washington, Jr.",2020-11-28,us,1ko2lVN0vKGUl9zrU0qSlT
29,pov,Ariana Grande,2020-11-28,us,3UoULw70kMsiVXxW0L3A33
30,Paradise (feat. Dermot Kennedy),MEDUZA,2020-11-28,us,6ft4hAq6yde8jPZY2i5zLr
31,moment,lildeath,2020-11-28,us,2JKIYl8KaAMzOR1dIzEO5f
32,Astronomia (Never Go Home),Tony Igy,2020-11-28,us,5WYB4aZkflwjAApBoDCYkz
33,Love Me Later,Natasha Mosley,2020-11-28,us,2XcXeVg89HLC4n4GO1hai6
34,THICK (feat. Megan Thee Stallion) - Remix,DJ Chose,2020-11-28,us,52ySvuxscDGsXUVsci1Kpa
35,Dirt Road,Kidd G,2020-11-28,us,3azaE9S4YBYOuKmZu2TZrV
36,Trap Anthem,MC Virgins,2020-11-28,us,0CJgUQ8UemK2htS73Ye5U8
37,Astronaut In The Ocean,Masked Wolf,2020-11-28,us,0jdso14vaFnpRazMLEZovF
38,No Eres La Oficial,David Santos,2020-11-28,us,7LYWPZL216dyiN02mjefro
39,Cigarette Ahegao,Penelope Scott,2020-11-28,us,6UYJYgY8VRo6mKrhgTe1CF
40,HIT EM WHERE IT HURTS,PawPaw Rod,2020-11-28,us,63e35wfL6GMUp0boIvNBhw
41,Jealous,Eyedress,2020-11-28,us,5KbTBSGUvgDg75gIVhUaAW
42,BOO!,Championxiii,2020-11-28,us,1eDyjPYw65g3wvQ7xJLF5c
43,SO DONE,The Kid LAROI,2020-11-28,us,3qgPpwtuRu5oP8EtFSj8HE
44,Achilles Come Down,Gang of Youths,2020-11-28,us,22TntnVO3lQNDR5nsvxGRs
45,Zombie (Live from the NIVA Save Our Stages Festival),Miley Cyrus,2020-11-28,us,0olaaJrCBTMJJvqPdvNpsx
46,Don't Worry (Clappers),Slimelife Shawty,2020-11-28,us,5LRKPn8fgSZT5e4YHDWng3
47,Deep End,Fousheé,2020-11-28,us,6HlE9t71z9DjGi7KqSyEpA
48,Fire for You,Cannons,2020-11-28,us,4o0LyB69tylqDG6eTGhmig
49,Lose You,Jordan Davis,2020-11-28,us,0vK1vDEvEMvSpFEKW62Qub
50,LEFT RIGHT,Bktherula,2020-11-28,us,6hO0b9LAggdysS9RIn8VxH
1,Space Girl,Frances Forever,2020-11-29,us,5tfZ1uYrArdbDqiZ7z1aCE
2,Home,Edith Whiskers,2020-11-29,us,18V1UiYRvWYwn01CRDbbuR
3,Melody (1983 Club Vinyl Mix),Plustwo,2020-11-29,us,2VIJ2Nt8uk3Pi3IqEwtO1y
4,Jenny,Studio Killers,2020-11-29,us,7lgA34nFXxjqQgyLkPUcLv
5,Gdzie jest biały węgorz ? (Zejście),Cypis,2020-11-29,us,4fNbS43X6yt4iWxLgRqwKa
6,Touch You,遠野高志,2020-11-29,us,6qWEpnyU43Bcrx3vfbGuVm
7,Adderall (Corvette Corvette),Popp Hunna,2020-11-29,us,3aAmQOxRPeKDL0HMWFA5qn
8,Quicksand,Morray,2020-11-29,us,33HO2V42Tc6xE0SbCg6vBj
9,Oh No,Kreepa,2020-11-29,us,4qBMiRsJjtm1WR4KyAQqrX
10,DRUGS,Tai Verdes,2020-11-29,us,0ooz46SAYMJsdOPnwW4nKK
